"","Individual","Health","photo","measurement","value","Species"
"363","DLAB_4","Disease Donor",3,"symb_vac",0.472716914487552,"DLAB"
"364","DLAB_4","Disease Donor",3,"symb_vac",0.482149153737659,"DLAB"
"365","DLAB_4","Disease Donor",4,"symb_vac",0.479971724787936,"DLAB"
"366","DLAB_4","Disease Donor",4,"symb_vac",0.405551318588689,"DLAB"
"367","DLAB_4","Disease Donor",4,"symb_vac",0.464976982184724,"DLAB"
"368","DLAB_4","Disease Donor",5,"symb_vac",0.559861901837436,"DLAB"
"369","DLAB_4","Disease Donor",5,"symb_vac",0.459626662084076,"DLAB"
"370","DLAB_4","Disease Donor",5,"symb_vac",0.671203048448557,"DLAB"
"371","DLAB_4","Disease Donor",NA,"min_symb",20.065,"DLAB"
"372","DLAB_4","Disease Donor",NA,"max_vac",113.44,"DLAB"
"373","DLAB_4","Disease Donor",NA,"avg_symb",37.583,"DLAB"
"374","DLAB_4","Disease Donor",NA,"avg_vac",76.2332666666667,"DLAB"
"375","OFRA_1","Healthy Donor",1,"gastro",1,"OFRA"
"376","OFRA_1","Healthy Donor",1,"prop_exo",0,"OFRA"
"377","OFRA_1","Healthy Donor",1,"degr_symb",1,"OFRA"
"378","OFRA_1","Healthy Donor",2,"gastro",1,"OFRA"
"379","OFRA_1","Healthy Donor",2,"prop_exo",0.133333333333333,"OFRA"
"380","OFRA_1","Healthy Donor",2,"degr_symb",1,"OFRA"
"381","OFRA_1","Healthy Donor",3,"gastro",1,"OFRA"
"382","OFRA_1","Healthy Donor",3,"prop_exo",0.2,"OFRA"
"383","OFRA_1","Healthy Donor",3,"degr_symb",1,"OFRA"
"384","OFRA_1","Healthy Donor",4,"gastro",1,"OFRA"
"385","OFRA_1","Healthy Donor",4,"prop_exo",0.142857142857143,"OFRA"
"386","OFRA_1","Healthy Donor",4,"degr_symb",1,"OFRA"
"387","OFRA_1","Healthy Donor",5,"gastro",1,"OFRA"
"388","OFRA_1","Healthy Donor",5,"prop_exo",0,"OFRA"
"389","OFRA_1","Healthy Donor",5,"degr_symb",1,"OFRA"
"390","OFRA_1","Healthy Donor",1,"symb_vac",0.404441652501663,"OFRA"
"391","OFRA_1","Healthy Donor",1,"symb_vac",0.381155124699101,"OFRA"
"392","OFRA_1","Healthy Donor",1,"symb_vac",0.470823923654112,"OFRA"
"393","OFRA_1","Healthy Donor",2,"symb_vac",0.552613506295307,"OFRA"
"394","OFRA_1","Healthy Donor",2,"symb_vac",0.518250782776809,"OFRA"
"395","OFRA_1","Healthy Donor",2,"symb_vac",0.365792174586312,"OFRA"
"396","OFRA_1","Healthy Donor",3,"symb_vac",0.358144355035357,"OFRA"
"397","OFRA_1","Healthy Donor",3,"symb_vac",0.531232196630585,"OFRA"
"398","OFRA_1","Healthy Donor",3,"symb_vac",0.344387466535953,"OFRA"
"399","OFRA_1","Healthy Donor",4,"symb_vac",0.446168636849873,"OFRA"
"400","OFRA_1","Healthy Donor",4,"symb_vac",0.533447161412281,"OFRA"
"401","OFRA_1","Healthy Donor",4,"symb_vac",0.403336618531374,"OFRA"
"402","OFRA_1","Healthy Donor",5,"symb_vac",0.657376786000963,"OFRA"
"403","OFRA_1","Healthy Donor",5,"symb_vac",0.483751027850274,"OFRA"
"404","OFRA_1","Healthy Donor",5,"symb_vac",0.471382837510736,"OFRA"
"405","OFRA_1","Healthy Donor",NA,"min_symb",11.75,"OFRA"
"406","OFRA_1","Healthy Donor",NA,"max_vac",82.362,"OFRA"
"407","OFRA_1","Healthy Donor",NA,"avg_symb",27.226,"OFRA"
"408","OFRA_1","Healthy Donor",NA,"avg_vac",58.6546666666667,"OFRA"
"409","OFRA_4","Healthy Donor",1,"gastro",1,"OFRA"
"410","OFRA_4","Healthy Donor",1,"prop_exo",0.230769230769231,"OFRA"
"411","OFRA_4","Healthy Donor",1,"degr_symb",1,"OFRA"
"412","OFRA_4","Healthy Donor",2,"gastro",1,"OFRA"
"413","OFRA_4","Healthy Donor",2,"prop_exo",0.210526315789474,"OFRA"
"414","OFRA_4","Healthy Donor",2,"degr_symb",1,"OFRA"
"415","OFRA_4","Healthy Donor",3,"gastro",1,"OFRA"
"416","OFRA_4","Healthy Donor",3,"prop_exo",0.2,"OFRA"
"417","OFRA_4","Healthy Donor",3,"degr_symb",1,"OFRA"
"418","OFRA_4","Healthy Donor",4,"gastro",1,"OFRA"
"419","OFRA_4","Healthy Donor",4,"prop_exo",0.3,"OFRA"
"420","OFRA_4","Healthy Donor",4,"degr_symb",1,"OFRA"
"421","OFRA_4","Healthy Donor",5,"gastro",1,"OFRA"
"422","OFRA_4","Healthy Donor",5,"prop_exo",0.0384615384615385,"OFRA"
"423","OFRA_4","Healthy Donor",5,"degr_symb",1,"OFRA"
"424","OFRA_4","Healthy Donor",1,"symb_vac",0.407560587629831,"OFRA"
"425","OFRA_4","Healthy Donor",1,"symb_vac",0.637804840066029,"OFRA"
"426","OFRA_4","Healthy Donor",1,"symb_vac",0.492254840724547,"OFRA"
"427","OFRA_4","Healthy Donor",2,"symb_vac",0.420851491786792,"OFRA"
"428","OFRA_4","Healthy Donor",2,"symb_vac",0.493095462732653,"OFRA"
"429","OFRA_4","Healthy Donor",2,"symb_vac",0.406432142281199,"OFRA"
"430","OFRA_4","Healthy Donor",3,"symb_vac",0.481766573655345,"OFRA"
"431","OFRA_4","Healthy Donor",3,"symb_vac",0.472311189172435,"OFRA"
"432","OFRA_4","Healthy Donor",3,"symb_vac",0.597321495749003,"OFRA"
"433","OFRA_4","Healthy Donor",4,"symb_vac",0.546071325021745,"OFRA"
"434","OFRA_4","Healthy Donor",4,"symb_vac",0.533318827177283,"OFRA"
"435","OFRA_4","Healthy Donor",4,"symb_vac",0.547454094292804,"OFRA"
"436","OFRA_4","Healthy Donor",5,"symb_vac",0.550596601444059,"OFRA"
"437","OFRA_4","Healthy Donor",5,"symb_vac",0.468362619474936,"OFRA"
"438","OFRA_4","Healthy Donor",5,"symb_vac",0.49618933798319,"OFRA"
"439","OFRA_4","Healthy Donor",NA,"min_symb",17.642,"OFRA"
"440","OFRA_4","Healthy Donor",NA,"max_vac",80.05,"OFRA"
"441","OFRA_4","Healthy Donor",NA,"avg_symb",26.7431333333333,"OFRA"
"442","OFRA_4","Healthy Donor",NA,"avg_vac",52.9902,"OFRA"
"443","CNAT_2","Healthy Donor",1,"gastro",1,"CNAT"
"444","CNAT_2","Healthy Donor",1,"prop_exo",0.666666666666667,"CNAT"
"445","CNAT_2","Healthy Donor",1,"degr_symb",1,"CNAT"
"446","CNAT_2","Healthy Donor",2,"gastro",0,"CNAT"
"447","CNAT_2","Healthy Donor",2,"prop_exo",0.428571428571429,"CNAT"
"448","CNAT_2","Healthy Donor",2,"degr_symb",1,"CNAT"
"449","CNAT_2","Healthy Donor",3,"gastro",1,"CNAT"
"450","CNAT_2","Healthy Donor",3,"prop_exo",0.375,"CNAT"
"451","CNAT_2","Healthy Donor",3,"degr_symb",1,"CNAT"
"452","CNAT_2","Healthy Donor",4,"gastro",1,"CNAT"
"453","CNAT_2","Healthy Donor",4,"prop_exo",0.368421052631579,"CNAT"
"454","CNAT_2","Healthy Donor",4,"degr_symb",1,"CNAT"
"455","CNAT_2","Healthy Donor",5,"gastro",1,"CNAT"
"456","CNAT_2","Healthy Donor",5,"prop_exo",0.333333333333333,"CNAT"
"457","CNAT_2","Healthy Donor",5,"degr_symb",1,"CNAT"
"458","CNAT_2","Healthy Donor",1,"symb_vac",0.615019462641223,"CNAT"
"459","CNAT_2","Healthy Donor",1,"symb_vac",0.497577603713374,"CNAT"
"460","CNAT_2","Healthy Donor",1,"symb_vac",0.621463090068637,"CNAT"
"461","CNAT_2","Healthy Donor",2,"symb_vac",0.48040553154214,"CNAT"
"462","CNAT_2","Healthy Donor",2,"symb_vac",0.461340517762465,"CNAT"
"463","CNAT_2","Healthy Donor",2,"symb_vac",0.546893623361144,"CNAT"
"464","CNAT_2","Healthy Donor",3,"symb_vac",0.461055759714502,"CNAT"
"465","CNAT_2","Healthy Donor",3,"symb_vac",0.503074157439159,"CNAT"
"466","CNAT_2","Healthy Donor",3,"symb_vac",0.542132267017236,"CNAT"
"467","CNAT_2","Healthy Donor",4,"symb_vac",0.578632329358716,"CNAT"
"468","CNAT_2","Healthy Donor",4,"symb_vac",0.540167450871852,"CNAT"
"469","CNAT_2","Healthy Donor",4,"symb_vac",0.508320215875871,"CNAT"
"470","CNAT_2","Healthy Donor",5,"symb_vac",0.437768695125643,"CNAT"
"471","CNAT_2","Healthy Donor",5,"symb_vac",0.474114120403702,"CNAT"
"472","CNAT_2","Healthy Donor",5,"symb_vac",0.491285785573031,"CNAT"
"473","CNAT_2","Healthy Donor",NA,"min_symb",22.605,"CNAT"
"474","CNAT_2","Healthy Donor",NA,"max_vac",109.536,"CNAT"
"475","CNAT_2","Healthy Donor",NA,"avg_symb",36.1164666666667,"CNAT"
"476","CNAT_2","Healthy Donor",NA,"avg_vac",69.4576,"CNAT"
"477","CNAT_3","Disease Donor",1,"gastro",1,"CNAT"
"478","CNAT_3","Disease Donor",1,"prop_exo",0.333333333333333,"CNAT"
"479","CNAT_3","Disease Donor",1,"degr_symb",1,"CNAT"
"480","CNAT_3","Disease Donor",2,"gastro",1,"CNAT"
"481","CNAT_3","Disease Donor",2,"prop_exo",0.25,"CNAT"
"482","CNAT_3","Disease Donor",2,"degr_symb",1,"CNAT"
"483","CNAT_3","Disease Donor",3,"gastro",1,"CNAT"
"484","CNAT_3","Disease Donor",3,"prop_exo",0.304347826086957,"CNAT"
"485","CNAT_3","Disease Donor",3,"degr_symb",1,"CNAT"
"486","CNAT_3","Disease Donor",4,"gastro",1,"CNAT"
"487","CNAT_3","Disease Donor",4,"prop_exo",0.454545454545455,"CNAT"
"488","CNAT_3","Disease Donor",4,"degr_symb",1,"CNAT"
"489","CNAT_3","Disease Donor",5,"gastro",1,"CNAT"
"490","CNAT_3","Disease Donor",5,"prop_exo",0,"CNAT"
"491","CNAT_3","Disease Donor",5,"degr_symb",1,"CNAT"
"492","CNAT_3","Disease Donor",1,"symb_vac",0.637005282094465,"CNAT"
"493","CNAT_3","Disease Donor",1,"symb_vac",0.564810174163639,"CNAT"
"494","CNAT_3","Disease Donor",1,"symb_vac",0.541868214554445,"CNAT"
"495","CNAT_3","Disease Donor",2,"symb_vac",0.500717136981804,"CNAT"
"496","CNAT_3","Disease Donor",2,"symb_vac",0.634836046636992,"CNAT"
"497","CNAT_3","Disease Donor",2,"symb_vac",0.553036257389878,"CNAT"
"498","CNAT_3","Disease Donor",3,"symb_vac",0.442813052854505,"CNAT"
"499","CNAT_3","Disease Donor",3,"symb_vac",0.54491935483871,"CNAT"
"500","CNAT_3","Disease Donor",3,"symb_vac",0.604262282507255,"CNAT"
"501","CNAT_3","Disease Donor",4,"symb_vac",0.579494856440964,"CNAT"
"502","CNAT_3","Disease Donor",4,"symb_vac",0.47493829631112,"CNAT"
"503","CNAT_3","Disease Donor",4,"symb_vac",0.597063032273302,"CNAT"
"504","CNAT_3","Disease Donor",5,"symb_vac",0.464861012116892,"CNAT"
"505","CNAT_3","Disease Donor",5,"symb_vac",0.534209193261107,"CNAT"
"506","CNAT_3","Disease Donor",5,"symb_vac",0.332368026237745,"CNAT"
"507","CNAT_3","Disease Donor",NA,"min_symb",19.052,"CNAT"
"508","CNAT_3","Disease Donor",NA,"max_vac",78.221,"CNAT"
"509","CNAT_3","Disease Donor",NA,"avg_symb",34.7146666666667,"CNAT"
"510","CNAT_3","Disease Donor",NA,"avg_vac",64.9305333333333,"CNAT"
"511","OFRA_2","Healthy Donor",1,"gastro",1,"OFRA"
"512","OFRA_2","Healthy Donor",1,"prop_exo",0.142857142857143,"OFRA"
"513","OFRA_2","Healthy Donor",1,"degr_symb",1,"OFRA"
"514","OFRA_2","Healthy Donor",2,"gastro",1,"OFRA"
"515","OFRA_2","Healthy Donor",2,"prop_exo",0.2,"OFRA"
"516","OFRA_2","Healthy Donor",2,"degr_symb",1,"OFRA"
"517","OFRA_2","Healthy Donor",3,"gastro",1,"OFRA"
"518","OFRA_2","Healthy Donor",3,"prop_exo",0.285714285714286,"OFRA"
"519","OFRA_2","Healthy Donor",3,"degr_symb",1,"OFRA"
"520","OFRA_2","Healthy Donor",4,"gastro",1,"OFRA"
"521","OFRA_2","Healthy Donor",4,"prop_exo",0.3,"OFRA"
"522","OFRA_2","Healthy Donor",4,"degr_symb",1,"OFRA"
"523","OFRA_2","Healthy Donor",5,"gastro",1,"OFRA"
"524","OFRA_2","Healthy Donor",5,"prop_exo",0.4,"OFRA"
"525","OFRA_2","Healthy Donor",5,"degr_symb",1,"OFRA"
"526","OFRA_2","Healthy Donor",1,"symb_vac",0.399649690110482,"OFRA"
"527","OFRA_2","Healthy Donor",1,"symb_vac",0.514481383413422,"OFRA"
"528","OFRA_2","Healthy Donor",1,"symb_vac",0.4739336492891,"OFRA"
"529","OFRA_2","Healthy Donor",2,"symb_vac",0.440718646595517,"OFRA"
"530","OFRA_2","Healthy Donor",2,"symb_vac",0.462586247918154,"OFRA"
"531","OFRA_2","Healthy Donor",2,"symb_vac",0.365736981852494,"OFRA"
"532","OFRA_2","Healthy Donor",3,"symb_vac",0.594703378267751,"OFRA"
"533","OFRA_2","Healthy Donor",3,"symb_vac",0.492493461303591,"OFRA"
"534","OFRA_2","Healthy Donor",3,"symb_vac",0.43508806454787,"OFRA"
"535","OFRA_2","Healthy Donor",4,"symb_vac",0.561185809719696,"OFRA"
"536","OFRA_2","Healthy Donor",4,"symb_vac",0.548419264293101,"OFRA"
"537","OFRA_2","Healthy Donor",4,"symb_vac",0.505087725229032,"OFRA"
"538","OFRA_2","Healthy Donor",5,"symb_vac",0.492156465855325,"OFRA"
"539","OFRA_2","Healthy Donor",5,"symb_vac",0.364835597558575,"OFRA"
"540","OFRA_2","Healthy Donor",5,"symb_vac",0.475885540280328,"OFRA"
"541","OFRA_2","Healthy Donor",NA,"min_symb",14.831,"OFRA"
"542","OFRA_2","Healthy Donor",NA,"max_vac",86.791,"OFRA"
"543","OFRA_2","Healthy Donor",NA,"avg_symb",28.27,"OFRA"
"544","OFRA_2","Healthy Donor",NA,"avg_vac",58.6615333333333,"OFRA"
"545","OFRA_5","Healthy Donor",1,"gastro",1,"OFRA"
"546","OFRA_5","Healthy Donor",1,"prop_exo",0.266666666666667,"OFRA"
"547","OFRA_5","Healthy Donor",1,"degr_symb",1,"OFRA"
"548","OFRA_5","Healthy Donor",2,"gastro",1,"OFRA"
"549","OFRA_5","Healthy Donor",2,"prop_exo",0.111111111111111,"OFRA"
"550","OFRA_5","Healthy Donor",2,"degr_symb",1,"OFRA"
"551","OFRA_5","Healthy Donor",3,"gastro",1,"OFRA"
"552","OFRA_5","Healthy Donor",3,"prop_exo",0.111111111111111,"OFRA"
"553","OFRA_5","Healthy Donor",3,"degr_symb",1,"OFRA"
"554","OFRA_5","Healthy Donor",4,"gastro",1,"OFRA"
"555","OFRA_5","Healthy Donor",4,"prop_exo",0.222222222222222,"OFRA"
"556","OFRA_5","Healthy Donor",4,"degr_symb",1,"OFRA"
"557","OFRA_5","Healthy Donor",5,"gastro",1,"OFRA"
"558","OFRA_5","Healthy Donor",5,"prop_exo",0.428571428571429,"OFRA"
"559","OFRA_5","Healthy Donor",5,"degr_symb",1,"OFRA"
"560","OFRA_5","Healthy Donor",1,"symb_vac",0.557748668210301,"OFRA"
"561","OFRA_5","Healthy Donor",1,"symb_vac",0.605903758077671,"OFRA"
"562","OFRA_5","Healthy Donor",1,"symb_vac",0.391468421688202,"OFRA"
"563","OFRA_5","Healthy Donor",2,"symb_vac",0.544359353307358,"OFRA"
"564","OFRA_5","Healthy Donor",2,"symb_vac",0.453460859132869,"OFRA"
"565","OFRA_5","Healthy Donor",2,"symb_vac",0.433053969796348,"OFRA"
"566","OFRA_5","Healthy Donor",3,"symb_vac",0.388366567957394,"OFRA"
"567","OFRA_5","Healthy Donor",3,"symb_vac",0.455587079877783,"OFRA"
"568","OFRA_5","Healthy Donor",3,"symb_vac",0.394422310756972,"OFRA"
"569","OFRA_5","Healthy Donor",4,"symb_vac",0.563502790719863,"OFRA"
"570","OFRA_5","Healthy Donor",4,"symb_vac",0.563204075856213,"OFRA"
"571","OFRA_5","Healthy Donor",4,"symb_vac",0.367533415561205,"OFRA"
"572","OFRA_5","Healthy Donor",5,"symb_vac",0.602056401629184,"OFRA"
"573","OFRA_5","Healthy Donor",5,"symb_vac",0.513062009332631,"OFRA"
"574","OFRA_5","Healthy Donor",5,"symb_vac",0.534364167816667,"OFRA"
"575","OFRA_5","Healthy Donor",NA,"min_symb",14.601,"OFRA"
"576","OFRA_5","Healthy Donor",NA,"max_vac",92.029,"OFRA"
"577","OFRA_5","Healthy Donor",NA,"avg_symb",31.2432666666667,"OFRA"
"578","OFRA_5","Healthy Donor",NA,"avg_vac",63.1216,"OFRA"
"579","OFRA_7","Disease Donor",1,"gastro",0,"OFRA"
"580","OFRA_7","Disease Donor",1,"prop_exo",0,"OFRA"
"581","OFRA_7","Disease Donor",1,"degr_symb",1,"OFRA"
"582","OFRA_7","Disease Donor",2,"gastro",1,"OFRA"
"583","OFRA_7","Disease Donor",2,"prop_exo",0.285714285714286,"OFRA"
"584","OFRA_7","Disease Donor",2,"degr_symb",1,"OFRA"
"585","OFRA_7","Disease Donor",3,"gastro",1,"OFRA"
"586","OFRA_7","Disease Donor",3,"prop_exo",0.5,"OFRA"
"587","OFRA_7","Disease Donor",3,"degr_symb",1,"OFRA"
"588","OFRA_7","Disease Donor",4,"gastro",1,"OFRA"
"589","OFRA_7","Disease Donor",4,"prop_exo",0.2,"OFRA"
"590","OFRA_7","Disease Donor",4,"degr_symb",1,"OFRA"
"591","OFRA_7","Disease Donor",5,"gastro",1,"OFRA"
"592","OFRA_7","Disease Donor",5,"prop_exo",0.333333333333333,"OFRA"
"593","OFRA_7","Disease Donor",5,"degr_symb",1,"OFRA"
"594","OFRA_7","Disease Donor",1,"symb_vac",0.403209205797493,"OFRA"
"595","OFRA_7","Disease Donor",1,"symb_vac",0.422071334857236,"OFRA"
"596","OFRA_7","Disease Donor",1,"symb_vac",0.520878773963954,"OFRA"
"597","OFRA_7","Disease Donor",2,"symb_vac",0.392783287225536,"OFRA"
"598","OFRA_7","Disease Donor",2,"symb_vac",0.483078567264719,"OFRA"
"599","OFRA_7","Disease Donor",2,"symb_vac",0.523029615378291,"OFRA"
"600","OFRA_7","Disease Donor",3,"symb_vac",0.484007142341078,"OFRA"
"601","OFRA_7","Disease Donor",3,"symb_vac",0.419436691195128,"OFRA"
"602","OFRA_7","Disease Donor",3,"symb_vac",0.437838529449397,"OFRA"
"603","OFRA_7","Disease Donor",4,"symb_vac",0.305391063600708,"OFRA"
"604","OFRA_7","Disease Donor",4,"symb_vac",0.406380806533946,"OFRA"
"605","OFRA_7","Disease Donor",4,"symb_vac",0.510463621077025,"OFRA"
"606","OFRA_7","Disease Donor",5,"symb_vac",0.554387782382035,"OFRA"
"607","OFRA_7","Disease Donor",5,"symb_vac",0.456269512138297,"OFRA"
"608","OFRA_7","Disease Donor",5,"symb_vac",0.493736331974405,"OFRA"
"609","OFRA_7","Disease Donor",NA,"min_symb",15.922,"OFRA"
"610","OFRA_7","Disease Donor",NA,"max_vac",118.534,"OFRA"
"611","OFRA_7","Disease Donor",NA,"avg_symb",32.7693333333333,"OFRA"
"612","OFRA_7","Disease Donor",NA,"avg_vac",72.6134666666667,"OFRA"
"613","OFRA_11","Disease Donor",1,"gastro",0,"OFRA"
"614","OFRA_11","Disease Donor",1,"prop_exo",0,"OFRA"
"615","OFRA_11","Disease Donor",1,"degr_symb",1,"OFRA"
"616","OFRA_11","Disease Donor",2,"gastro",1,"OFRA"
"617","OFRA_11","Disease Donor",2,"prop_exo",0.416666666666667,"OFRA"
"618","OFRA_11","Disease Donor",2,"degr_symb",1,"OFRA"
"619","OFRA_11","Disease Donor",3,"gastro",1,"OFRA"
"620","OFRA_11","Disease Donor",3,"prop_exo",0.363636363636364,"OFRA"
"621","OFRA_11","Disease Donor",3,"degr_symb",1,"OFRA"
"622","OFRA_11","Disease Donor",4,"gastro",1,"OFRA"
"623","OFRA_11","Disease Donor",4,"prop_exo",0.230769230769231,"OFRA"
"624","OFRA_11","Disease Donor",4,"degr_symb",1,"OFRA"
"625","OFRA_11","Disease Donor",5,"gastro",1,"OFRA"
"626","OFRA_11","Disease Donor",5,"prop_exo",0,"OFRA"
"627","OFRA_11","Disease Donor",5,"degr_symb",1,"OFRA"
"628","OFRA_11","Disease Donor",1,"symb_vac",0.468390844532151,"OFRA"
"629","OFRA_11","Disease Donor",1,"symb_vac",0.471610498327036,"OFRA"
"630","OFRA_11","Disease Donor",1,"symb_vac",0.370611687212587,"OFRA"
"631","OFRA_11","Disease Donor",2,"symb_vac",0.366845091375815,"OFRA"
"632","OFRA_11","Disease Donor",2,"symb_vac",0.645081087189919,"OFRA"
"633","OFRA_11","Disease Donor",2,"symb_vac",0.408119856958643,"OFRA"
"634","OFRA_11","Disease Donor",3,"symb_vac",0.347512792108456,"OFRA"
"635","OFRA_11","Disease Donor",3,"symb_vac",0.506543206572644,"OFRA"
"636","OFRA_11","Disease Donor",3,"symb_vac",0.435096726872651,"OFRA"
"637","OFRA_11","Disease Donor",4,"symb_vac",0.455685618729097,"OFRA"
"638","OFRA_11","Disease Donor",4,"symb_vac",0.473387367134039,"OFRA"
"639","OFRA_11","Disease Donor",4,"symb_vac",0.474350090796139,"OFRA"
"640","OFRA_11","Disease Donor",5,"symb_vac",0.523171590109216,"OFRA"
"641","OFRA_11","Disease Donor",5,"symb_vac",0.548238012709417,"OFRA"
"642","OFRA_11","Disease Donor",5,"symb_vac",0.542288051993269,"OFRA"
"643","OFRA_11","Disease Donor",NA,"min_symb",23.041,"OFRA"
"644","OFRA_11","Disease Donor",NA,"max_vac",98.073,"OFRA"
"645","OFRA_11","Disease Donor",NA,"avg_symb",32.5534666666667,"OFRA"
"646","OFRA_11","Disease Donor",NA,"avg_vac",70.4152,"OFRA"
"647","MCAV_4","Disease Donor",1,"gastro",1,"MCAV"
"648","MCAV_4","Disease Donor",1,"prop_exo",0,"MCAV"
"649","MCAV_4","Disease Donor",1,"degr_symb",1,"MCAV"
"650","MCAV_4","Disease Donor",2,"gastro",1,"MCAV"
"651","MCAV_4","Disease Donor",2,"prop_exo",0.25,"MCAV"
"652","MCAV_4","Disease Donor",2,"degr_symb",1,"MCAV"
"653","MCAV_4","Disease Donor",3,"gastro",1,"MCAV"
"654","MCAV_4","Disease Donor",3,"prop_exo",0.222222222222222,"MCAV"
"655","MCAV_4","Disease Donor",3,"degr_symb",1,"MCAV"
"656","MCAV_4","Disease Donor",4,"gastro",1,"MCAV"
"657","MCAV_4","Disease Donor",4,"prop_exo",0.0714285714285714,"MCAV"
"658","MCAV_4","Disease Donor",4,"degr_symb",1,"MCAV"
"659","MCAV_4","Disease Donor",5,"gastro",1,"MCAV"
"660","MCAV_4","Disease Donor",5,"prop_exo",0.285714285714286,"MCAV"
"661","MCAV_4","Disease Donor",5,"degr_symb",1,"MCAV"
"662","MCAV_4","Disease Donor",1,"symb_vac",0.377206930789157,"MCAV"
"663","MCAV_4","Disease Donor",1,"symb_vac",0.482527658061936,"MCAV"
"664","MCAV_4","Disease Donor",1,"symb_vac",0.408427661832331,"MCAV"
"665","MCAV_4","Disease Donor",2,"symb_vac",0.354952222713982,"MCAV"
"666","MCAV_4","Disease Donor",2,"symb_vac",0.43359565109595,"MCAV"
"667","MCAV_4","Disease Donor",2,"symb_vac",0.539165895746408,"MCAV"
"668","MCAV_4","Disease Donor",3,"symb_vac",0.420838136011856,"MCAV"
"669","MCAV_4","Disease Donor",3,"symb_vac",0.466655609131944,"MCAV"
"670","MCAV_4","Disease Donor",3,"symb_vac",0.435855971525853,"MCAV"
"671","MCAV_4","Disease Donor",4,"symb_vac",0.384463116512784,"MCAV"
"672","MCAV_4","Disease Donor",4,"symb_vac",0.534497281568267,"MCAV"
"673","MCAV_4","Disease Donor",4,"symb_vac",0.51652367151972,"MCAV"
"674","MCAV_4","Disease Donor",5,"symb_vac",0.482500086376671,"MCAV"
"675","MCAV_4","Disease Donor",5,"symb_vac",0.452926571730259,"MCAV"
"676","MCAV_4","Disease Donor",5,"symb_vac",0.581309308630818,"MCAV"
"677","MCAV_4","Disease Donor",NA,"min_symb",27.774,"MCAV"
"678","MCAV_4","Disease Donor",NA,"max_vac",137.827,"MCAV"
"679","MCAV_4","Disease Donor",NA,"avg_symb",47.8346,"MCAV"
"680","MCAV_4","Disease Donor",NA,"avg_vac",105.577466666667,"MCAV"
"681","16","No Active Infection",1,"gastro",1,"Ac"
"682","16","No Active Infection",1,"prop_exo",0.25,"Ac"
"683","16","No Active Infection",1,"degr_symb",1,"Ac"
"684","16","No Active Infection",2,"gastro",1,"Ac"
"685","16","No Active Infection",2,"prop_exo",0.285714285714286,"Ac"
"686","16","No Active Infection",2,"degr_symb",1,"Ac"
"687","16","No Active Infection",3,"gastro",0,"Ac"
"688","16","No Active Infection",3,"prop_exo",0,"Ac"
"689","16","No Active Infection",3,"degr_symb",1,"Ac"
"690","16","No Active Infection",4,"gastro",1,"Ac"
"691","16","No Active Infection",4,"prop_exo",0.416666666666667,"Ac"
"692","16","No Active Infection",4,"degr_symb",1,"Ac"
"693","16","No Active Infection",5,"gastro",0,"Ac"
"694","16","No Active Infection",5,"prop_exo",0.3,"Ac"
"695","16","No Active Infection",5,"degr_symb",1,"Ac"
"696","16","No Active Infection",1,"symb_vac",0.490215930315778,"Ac"
"697","16","No Active Infection",1,"symb_vac",0.525283567733687,"Ac"
"698","16","No Active Infection",1,"symb_vac",0.480792835871874,"Ac"
"699","16","No Active Infection",2,"symb_vac",0.493504130978549,"Ac"
"700","16","No Active Infection",2,"symb_vac",0.445195565923681,"Ac"
"701","16","No Active Infection",2,"symb_vac",0.55460018888714,"Ac"
"702","16","No Active Infection",3,"symb_vac",0.344547844893344,"Ac"
"703","16","No Active Infection",3,"symb_vac",0.430645363801871,"Ac"
"704","16","No Active Infection",3,"symb_vac",0.277573197588361,"Ac"
"705","16","No Active Infection",4,"symb_vac",0.528905356072577,"Ac"
"706","16","No Active Infection",4,"symb_vac",0.440568291035047,"Ac"
"707","16","No Active Infection",4,"symb_vac",0.591436217662801,"Ac"
"708","16","No Active Infection",5,"symb_vac",0.452823816373757,"Ac"
"709","16","No Active Infection",5,"symb_vac",0.432600353292319,"Ac"
"710","16","No Active Infection",5,"symb_vac",0.476638919789789,"Ac"
"711","16","No Active Infection",NA,"min_symb",15.377,"Ac"
"712","16","No Active Infection",NA,"max_vac",111.433,"Ac"
"713","16","No Active Infection",NA,"avg_symb",32.9762,"Ac"
"714","16","No Active Infection",NA,"avg_vac",71.6116666666667,"Ac"
"715","37","No Active Infection",1,"gastro",0,"Pavona"
"716","37","No Active Infection",1,"prop_exo",0,"Pavona"
"717","37","No Active Infection",1,"degr_symb",1,"Pavona"
"718","37","No Active Infection",2,"gastro",0,"Pavona"
"719","37","No Active Infection",2,"prop_exo",0.2,"Pavona"
"720","37","No Active Infection",2,"degr_symb",1,"Pavona"
"721","37","No Active Infection",3,"gastro",1,"Pavona"
